budget,genres,homepage,id,keywords,original_language,overview,popularity,revenue,runtime,tagline,title,vote_average,vote_count,movie_id,cast,director,year,imdb_id,poster_path,num_critic_for_reviews,num_user_for_reviews,imdb_score,movie_facebook_likes
25000000,"['Drama', 'Mystery', 'Thriller']",0,15992,"['alcohol', 'detective', 'dancer', 'nightmare', 'college', 'job', 'party', 'elite', 'suspense', 'drug', 'boyfriend', 'thesis', 'pressure']",en,"A psychological thriller about a senior at one of America's most prestigious universities. Under enormous pressure to complete her thesis and earn a top job at one of the world's most competitive consulting firms, Katie is still coping with the sudden unexplained disappearance of her first love two years prior. As the investigation continues, Katie is forced to choose between past passions and new possibilities, even as new facts are uncovered.",3.888776,10719357,99,Watch who you leave behind.,Abandon,4.6,45,15992,"['Katie Holmes', 'Benjamin Bratt', 'Charlie Hunnam', 'Zooey Deschanel', 'Fred Ward']",['Stephen Gaghan'],2002,tt0267248,posters/poster_15992.jpg,72,157,4.9,261
750000,"['Thriller', 'Crime', 'Drama']",0,376004,[],en,"A man who returns home to find his wife cheating on him on their anniversary. He holds her and her naked and humiliated lover captive at gunpoint while he decides whether or not he's going to kill them. The story, inspired by true events, takes place over one day and is set in New Orleans during a stifling heat wave.",1.471139,0,80,Love. Betrayal. Vengeance,Adulterers,5.2,16,376004,"['Sean Faris', 'Danielle Savre', 'Mehcad Brooks', 'Stephanie Charles', 'Steffinnie Phrommany']",['H.M. Coakley'],2016,tt4044464,posters/poster_376004.jpg,8,1,4.9,158
130000000,"['Science Fiction', 'Action', 'Adventure']",0,82700,['dystopia'],en,"One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance.",42.840582,243843127,100,"Danger is real, fear is a choice",After Earth,5.0,2532,82700,"['Jaden Smith', 'Will Smith', 'Sophie Okonedo', 'Zoë Kravitz', 'Glenn Morshower']",['M. Night Shyamalan'],2013,tt1815862,posters/poster_82700.jpg,349,744,4.9,37000
0,"['Action', 'Comedy', 'Science Fiction']",http://www.protagonistpictures.com/films/american-hero,367551,[],en,"Melvin, a reluctant hero who is far from super, has been suppressing his telekinetic powers for years with booze, drugs, and women. In the process, he has failed at practically everything, most of all as a parent to his son. After a brush with death, Melvin decides to use his powers for good and clean up the streets of New Orleans with the help of his best friend/definitely-not-a-sidekick, Lucille. For a man who can do the impossible, it might be a fight even he can’t win.",5.023091,0,86,From zero to superhero,American Hero,5.0,62,367551,"['Stephen Dorff', 'Eddie Griffin', 'Bill Billions', 'Jonathan Billions']",['Nick Love'],2015,tt4733536,posters/poster_367551.jpg,16,23,4.9,549
0,"['Animation', 'Family', 'Comedy']",http://www.kdt.film.de/,50135,"['dam', 'shark', 'animal', 'hoover dam', 'crane the bird']",de,"A group of animals waiting for the annual flood they rely on for food and water discover that the humans, who have been destroying their habitats have built a dam for a leisure resort. The animals endeavour to save the delta and send a message to the humans not to interfere with nature.",8.010046,0,93,0,Animals United,5.5,90,50135,"['Christoph Maria Herbst', 'Ralf Schmitz', 'Thomas Fritsch', 'Bastian Pastewka', 'Oliver Kalkofe']","['Reinhard Klooss', 'Holger Tappe']",2010,tt1620449,posters/poster_50135.jpg,36,44,4.9,885
20000000,['Comedy'],0,9557,"['gay', 'bikini', 'cruise ship', 'babes']",en,"Two straight men mistakenly end up on a ""gays only"" cruise.",7.034752,8586376,94,"... once you're on, you'll want to get off...",Boat Trip,4.7,146,9557,"['Cuba Gooding Jr.', 'Horatio Sanz', 'Roselyn Sánchez', 'Vivica A. Fox', 'Maurice Godin']",['Mort Nathan'],2002,tt0285462,posters/poster_9557.jpg,63,132,4.9,1000
0,"['Crime', 'Action']",https://www.facebook.com/closerangemovie/,325173,[],en,"A rogue soldier turned outlaw is thrust into a relentless fight with a corrupt sheriff, his obedient deputies, and a dangerous drug cartel in order to protect his sister and her young daughter.",5.485217,0,80,Colton MacReady...is coming home.,Close Range,4.9,54,325173,"['Scott Adkins', 'Nick Chinlund', 'Caitlin Keats', 'Jake La Botz', 'Tony Perez']",['Isaac Florentine'],2015,tt3511596,posters/poster_325173.jpg,28,31,4.9,968
0,"['Thriller', 'Horror']",0,10727,"['witch', 'loss of mother', 'small town', 'death penalty', 'lighthouse', 'cowardliness', 'spirit', 'witch hunt']",en,"A vengeful spirit has taken the form of the Tooth Fairy to exact vengeance on the town that lynched her 150 years earlier. Her only opposition is the only child, now grown up, who has survived her before",11.199544,0,86,Evil rises.,Darkness Falls,4.9,161,10727,"['Chaney Kley', 'Emma Caulfield', 'Lee Cormie', 'Grant Piro', 'Sullivan Stapleton']",['Jonathan Liebesman'],2003,tt0282209,posters/poster_10727.jpg,140,369,4.9,2000
0,"['Comedy', 'Family']",0,9969,"['holiday', 'massachusetts', 'neighbor', 'christmas']",en,Two neighbors have it out after one of them decorates his house for the holidays so brightly that it can be seen from space.,5.952527,47231070,93,There glows the neighborhood,Deck The Halls,5.1,109,9969,"['Danny DeVito', 'Matthew Broderick', 'Kristin Davis', 'Kristin Chenoweth', 'Fred Armisen']",['John Whitesell'],2006,tt0790604,posters/poster_9969.jpg,71,110,4.9,1000
9000000,"['Comedy', 'Drama', 'Family', 'Romance']",0,10472,"['lovesickness', 'new love', ""love of one's life"", 'relocation', 'man-woman relation', 'love']",en,"College coeds in New York City, Al, the son of a celebrity chef, and Imogen, a talented artist, become smitten the second they lay eyes on one another at a bar. However, the road to happiness is not a smooth one. Outside forces, including a predatory porn star who wants to lure Al into her bed, threaten to pull apart the young lovers before their romance has a chance to really flourish.",3.269459,0,91,A new comedy about giving first love a second chance.,Down To You,4.9,70,10472,"['Freddie Prinze Jr.', 'Julia Stiles', 'Selma Blair', 'Shawn Hatosy', 'Zak Orth']",['Kris Isacsson'],2000,tt0186975,posters/poster_10472.jpg,64,173,4.9,580
28000000,"['Thriller', 'Horror']",0,10577,"['vampire', 'dracula', 'bite', 'blood', 'vlad', 'fang vamp']",en,"In the millenium version of this classic Gothic horror we find Abraham Van Helsing (Plummer), who has tangled with Count Dracula (Butler) in the past, working as an English antiques dealer. Simon (Miller) is a vampire hunter in training under his apprenticeship.",6.7567710000000005,33000337,99,The Most Seductive Evil of All Time Has Now Been Unleashed in Ours.,Dracula 2000,4.6,148,10577,"['Gerard Butler', 'Christopher Plummer', 'Jonny Lee Miller', 'Justine Waddell', 'Jennifer Esposito']",['Patrick Lussier'],2000,tt0219653,posters/poster_10577.jpg,122,365,4.9,0
0,"['Action', 'Adventure', 'Fantasy']",0,9288,"['fighter', 'royalty', 'curse', 'dragon']",en,"Due to a curse from his former master Profion, Damodar survived his death by Ridley Freeborn as an undead entity in pursuit of an evil artifact for some hundred years, so that he might be capable of unleashing unstoppable destruction on Izmir and the descendants of those who caused his demise.",4.901936,0,105,0,Dungeons & Dragons: Wrath Of The Dragon God,4.8,36,9288,"['Bruce Payne', 'Mark Dymond', 'Clemency Burton-Hill', 'Ellie Chidzey', 'Tim Stern']",['Gerry Lively'],2005,tt0406728,posters/poster_9288.jpg,26,108,4.9,473
15000000,"['Drama', 'Mystery', 'Thriller']",0,18681,"['beautiful woman', 'serial killer', 'secret service', 'blindness']",en,"A reclusive surveillance expert is hired to spy on a mysterious blackmailer, who just may be a serial killer.",4.3029410000000015,0,109,Obsession is in the eye of the beholder.,Eye Of The Beholder,5.3,42,18681,"['Ewan McGregor', 'Ashley Judd', 'Patrick Bergin', 'k.d. lang', 'Geneviève Bujold']",['Stephan Elliott'],1999,tt0120662,posters/poster_18681.jpg,88,415,4.9,327
11000000,"['Horror', 'Thriller', 'Comedy']",0,11284,"['amnesia', 'nightmare', 'alternate dimension', 'psychologist', 'memory loss', 'youth', 'killer', 'disfigurement', 'duringcreditsstinger', 'woman director', 'halfway house', 'dreams', 'memories']",en,"Just when you thought it was safe to sleep, Freddy Krueger returns in this sixth installment of the Nightmare on Elm Street films, as psychologist Maggie Burroughs, tormented by recurring nightmares, meets a patient with the same horrific dreams. Their quest for answers leads to a certain house on Elm Street -- where the nightmares become reality.",16.856231,34872033,89,They saved the best for last.,Freddy'S Dead: The Final Nightmare,5.1,272,11284,"['Robert Englund', 'Lisa Zane', 'Shon Greenblatt', 'Lezlie Deane', 'Ricky Dean Logan']",['Rachel Talalay'],1991,tt0101917,posters/poster_11284.jpg,91,252,4.9,963
28000000,"['Action', 'Horror', 'Science Fiction']",http://www.theofficialjohncarpenter.com/ghost-of-mars/,10016,"['climbing up a wall', 'hung upside down', 'flashback within a flashback', 'cavern', 'battering', 'ram', 'ghost town']",en,Melanie Ballard (Natasha Henstridge) is a hard nosed police chief in the year 2025. She and a police snatch squad are sent to Mars to apprehend a dangerous criminal James Williams (Ice Cube). Mars has been occupied by humans for some time and they have set up mining facilities. The mining activities on Mars have unleashed the spirits of alien beings who gradually possess the bodies of the workers. It soon turns out that catching the dangerous fugitive takes a back seat as the alien spirits begin to rid their planet of the 'invaders'.,13.145205,14010832,98,Terror is the same on any planet.,Ghosts Of Mars,4.8,296,10016,"['Natasha Henstridge', 'Ice Cube', 'Jason Statham', 'Clea DuVall', 'Pam Grier']",['John Carpenter'],2001,tt0228333,posters/poster_10016.jpg,156,460,4.9,0
112000000,['Comedy'],0,38745,"['journalist', 'forbidden love', 'princess', 'royal court', '3d']",en,"Travel writer Lemuel Gulliver takes an assignment in Bermuda, but ends up on the island of Liliput, where he towers over its tiny citizens.",22.845143,237382724,85,Something big is going down.,Gulliver'S Travels,4.9,621,38745,"['Jack Black', 'Amanda Peet', 'Emily Blunt', 'Jason Segel', ""Chris O'Dowd""]",['Rob Letterman'],2010,tt1320261,posters/poster_38745.jpg,184,121,4.9,0
5000000,"['Horror', 'Thriller']",0,10987,"['mass murder', 'nudity', 'halloween', 'attempt to escape', 'cult', 'psychopath', 'escape agent', 'murder', 'escape', 'slasher', 'doctor', 'niece', 'death', 'evil', 'michael myers', 'psychiatric', 'murder hunt', 'halloween night']",en,"Six years ago, Michael Myers terrorized the town of Haddonfield, Illinois. He and his niece, Jamie Lloyd, have disappeared. Jamie was kidnapped by a bunch of evil druids who protect Michael Myers. And now, six years later, Jamie has escaped after giving birth to Michael's child. She runs to Haddonfield to get Dr. Loomis to help her again.",9.483717,15116634,88,Haddonfield is ready to celebrate Halloween.... so is Michael Myers!,Halloween: The Curse Of Michael Myers,5.0,170,10987,"['Donald Pleasence', 'Paul Rudd', 'Marianne Hagan', 'Mitchell Ryan', 'Kim Darby']",['Joe Chappelle'],1995,tt0113253,posters/poster_10987.jpg,123,335,4.9,0
0,['Drama'],0,27451,"['gambling', 'sex', 'college', 'basketball', 'mafia', 'drug']",en,"College has always been a time for experimentation, sexual, cultural and otherwise. ""Harvard Man"" plays out against a background of love, sex, basketball, crime and experimentation. Action and philosophy in young people's quest to discover their true identity.",5.336243,0,99,"Passion, Seduction, Deception.",Harvard Man,4.8,15,27451,"['Sarah Michelle Gellar', 'Adrian Grenier', 'Joey Lauren Adams', 'Eric Stoltz', 'Rebecca Gayheart']",['James Toback'],2001,tt0242508,posters/poster_27451.jpg,27,69,4.9,113
60000000,"['Drama', 'Comedy']",0,9713,"['salesclerk', 'television', 'tv ratings', 'guru', 'television producer']",en,"Eddie Murphy stars as an over-the-top television evangelist who finds a way to turn television home shopping into a religious experience, and takes America by storm.",9.265672,0,114,The Comedy Where Nothing's Sacred!,Holy Man,4.9,111,9713,"['Eddie Murphy', 'Jeff Goldblum', 'Kelly Preston', 'Robert Loggia', 'Jon Cryer']",['Stephen Herek'],1998,tt0120701,posters/poster_9713.jpg,56,88,4.9,296
24000000,"['Romance', 'Comedy']",http://www.weinsteinco.com/#/film/idontknowhow,70868,"['pregnancy', 'family vacation', 'widower', 'working mum', 'in-laws']",en,"A comedy centered on the life of Kate Reddy, a finance executive who is the breadwinner for her husband and two kids.",8.630825,30551495,89,"If it were easy, men would do it too.",I Don'T Know How She Does It,5.0,141,70868,"['Sarah Jessica Parker', 'Pierce Brosnan', 'Sarah Shahi', 'Busy Philipps', 'Olivia Munn']",['Douglas McGrath'],2011,tt1742650,posters/poster_70868.jpg,169,68,4.9,0
0,['Comedy'],0,41382,[],en,Kevin Carson is a young man living in the projects who has to survive a three-day weekend after his opportunistic neighbors find out he's holding a winning lottery ticket worth $370 million,9.054803,0,99,Winning is Just the Beginning Surviving is Another Story,Lottery Ticket,5.6,54,41382,"['Shad Moss', 'Brandon T. Jackson', 'Naturi Naughton', 'Loretta Devine', 'Teairra Mari']",['Erik White'],2010,tt0979434,posters/poster_41382.jpg,62,30,4.9,0
60000000,"['Comedy', 'Science Fiction', 'Adventure', 'Family']",http://www.meetdavemovie.com/,11260,"['new york', 'captain', 'starships', 'new love', 'earth', 'friendship', 'crew', 'car crash', 'space', 'alien', 'survival', 'planet', 'duringcreditsstinger']",en,"A crew of miniature aliens operate a spaceship that has a human form. While trying to save their planet, the aliens encounter a new problem, as their ship becomes smitten with an Earth woman.",18.676291,50650079,90,There's a Whole Other World Going on Inside of Him.,Meet Dave,5.0,371,11260,"['Eddie Murphy', 'Elizabeth Banks', 'Gabrielle Union', 'Scott Caan', 'Ed Helms']",['Brian Robbins'],2008,tt0765476,posters/poster_11260.jpg,127,109,4.9,791
0,"['Action', 'Science Fiction', 'Thriller']",0,40160,"['meteor', 'disaster', 'disaster film', 'disaster movie']",en,"After a collision with a comet, a nearly 8km wide piece of the asteroid ""Orpheus"" is heading towards Earth. If it will hit it will cause a incredible catastrophe which will probably extinguish mankind. To stop the meteor NASA wants to use the illegal nuclear weapon satellite ""Hercules"" but discovers soon that it doesn't have enough fire power. Their only chance to save the world is to join forces with the USSR who have also launched such an illegal satellite. But will both governments agree?",2.637355,0,107,There's No Place On Earth To Hide!,Meteor,5.1,36,40160,"['Sean Connery', 'Natalie Wood', 'Karl Malden', 'Brian Keith', 'Martin Landau']",['Ronald Neame'],1979,tt0079550,posters/poster_40160.jpg,42,90,4.9,392
